1610836569.6841729,68.34,80.49
1610836601.4441504,68.22,80.26
1610836633.204155,68.22,80.15
1610836664.9641604,68.22,80.04
1610836696.7241247,68.22,79.81
1610836728.483964,68.22,79.7
1610836760.24417,68.22,79.7
1610836792.0041916,68.22,79.7
1610836823.7639694,68.22,79.81
1610836855.5239668,68.22,79.92
1610836887.2841554,68.22,80.04
1610836919.044118,68.22,80.15
1610836950.8041553,68.22,80.38
1610836982.5641177,68.22,80.49
1610837014.32415,68.22,80.71
1610837046.084136,68.22,80.94
1610837077.844115,68.22,81.05
1610837109.6041656,68.22,81.16
1610837141.3639655,68.22,81.16
1610837173.1241841,68.22,81.16
1610837204.8839674,68.11,81.05
1610837236.64415,68.11,80.94
1610837268.403966,68.11,80.83
1610837300.1641147,68.11,80.71
1610837331.9241471,68.11,80.49
1610837363.6841667,68.11,80.38
1610837395.4441676,68.11,80.15
1610837427.204162,68.11,80.04
1610837458.9641318,68.11,79.81
1610837490.7241554,68.11,79.7
1610837522.4841638,68.11,79.7
1610837554.2441568,68.11,79.7
1610837586.0041962,68.11,79.7
1610837617.764184,68.11,79.81
1610837649.5241504,68.11,80.04
1610837681.283962,68.11,80.15
1610837713.0441108,68.11,80.26
1610837744.8038523,68.11,80.49
1610837776.5641768,68.11,80.6
1610837808.3241613,68.22,80.83
1610837840.0841696,68.22,81.05
1610837871.8441596,68.22,81.05
1610837903.6041424,68.22,81.16
1610837935.3641694,68.22,81.16
1610837967.124167,68.22,81.05
1610837998.8841844,68.22,80.94
1610838030.6439672,68.22,80.83
1610838062.4041739,68.22,80.71
1610838094.2441561,68.22,80.49
1610838126.0041175,68.22,80.38
1610838157.7641487,68.22,80.26
1610838189.5241168,68.22,80.04
1610838221.2841628,68.22,79.92
1610838253.0441678,68.22,79.81
1610838284.8041751,68.22,79.7
1610838316.5639672,68.11,79.7
1610838348.3241763,68.22,79.7
1610838380.0840638,68.22,79.81
1610838411.8441572,68.11,79.92
1610838443.6041813,68.11,80.15
1610838475.3641722,68.11,80.26
1610838507.1241088,68.11,80.49
1610838538.8841696,68.11,80.6
1610838570.6441662,68.11,80.83
1610838602.4041986,68.11,80.94
1610838634.1641128,68.11,81.05
1610838665.9241273,68.0,81.16
1610838697.6839595,68.0,81.16
1610838729.444168,68.0,81.16
1610838761.204161,68.0,81.05
1610838792.9639673,68.0,80.94
1610838824.724169,68.0,80.83
1610838856.4839616,68.0,80.6
1610838888.244113,68.0,80.38
1610838920.0038507,68.0,80.26
1610838951.7641513,68.0,80.15
1610838983.5241747,68.0,79.92
1610839015.2838612,68.0,79.81
1610839047.0441644,68.0,79.7
1610839078.8041694,67.89,79.59
1610839110.5641134,68.0,79.7
1610839142.324173,67.89,79.81
1610839174.084168,67.89,79.92
1610839205.8441792,67.89,80.04
1610839237.6041481,67.89,80.26
1610839269.3640132,67.89,80.38
1610839301.1241548,67.89,80.6
1610839332.8839648,67.89,80.71
1610839364.6441736,67.89,80.94
1610839396.4043314,67.89,81.05
1610839428.1641626,67.89,81.16
1610839459.9241602,67.89,81.16
1610839491.6841838,67.89,81.16
1610839523.4441721,67.89,81.05
1610839555.2039695,67.89,81.05
1610839586.964169,67.89,80.94
1610839618.7241707,67.89,80.71
1610839650.4841604,67.89,80.49
1610839682.2441812,68.0,80.38
1610839714.0041478,68.0,80.15
1610839745.764156,68.0,80.04
1610839777.5241325,68.0,79.92
1610839809.2841098,68.0,79.7
1610839841.044163,68.0,79.7
1610839872.8041713,68.11,79.7
1610839904.5641634,68.0,79.81
1610839936.3241558,68.11,79.81
1610839968.1641839,68.11,80.04
1610839999.9241679,68.11,80.15
1610840031.68397,68.11,80.38
1610840063.444128,68.11,80.49
1610840095.204158,68.11,80.71
1610840126.9641259,68.11,80.83
1610840158.724134,68.0,81.05
1610840190.4841554,68.0,81.16
1610840222.244165,68.0,81.28
1610840254.004063,68.0,81.28
1610840285.7641704,68.11,81.16
1610840317.52418,68.11,81.05
1610840349.2841263,68.11,80.94
1610840381.044119,68.11,80.83
1610840412.8041196,68.11,80.6
1610840444.5639713,68.11,80.49
1610840476.3241365,68.11,80.26
1610840508.0841768,68.11,80.15
1610840539.8441854,68.11,79.92
1610840571.6042874,68.11,79.81
1610840603.364181,68.11,79.7
1610840635.1241498,68.11,79.7
1610840666.8841734,68.11,79.7
1610840698.6441529,68.11,79.81
1610840730.4039702,68.11,79.92
1610840762.1641753,68.11,80.15
1610840793.9241674,68.11,80.26
1610840825.6841633,68.22,80.38
1610840857.444225,68.11,80.6
1610840889.203852,68.11,80.83
1610840920.9743013,68.11,80.94
1610840952.7241201,68.11,81.05
1610840984.483959,68.11,81.16
1610841016.2441576,68.11,81.28
1610841048.0041568,68.11,81.16
1610841079.7641852,68.11,81.05
1610841111.5241413,68.11,81.05
1610841143.2841697,68.11,80.83
1610841175.0441823,68.11,80.71
1610841206.8037646,68.11,80.6
1610841238.5641165,68.11,80.38
1610841270.32386,68.11,80.26
1610841302.0841324,68.11,80.04
1610841333.8439832,68.11,79.92
1610841365.6041508,68.11,79.7
1610841397.3642576,68.11,79.7
1610841429.1241949,68.11,79.7
1610841460.8841639,68.11,79.7
1610841492.6441698,68.11,79.81
1610841524.4041803,68.22,79.92
1610841556.1641695,68.22,80.15
1610841587.9242492,68.22,80.26
1610841619.6841788,68.22,80.15
1610841651.444138,68.22,80.26
1610841683.203982,68.22,80.38
1610841714.9641585,68.22,80.6
1610841746.723857,68.22,80.71
1610841778.4841654,68.22,80.71
1610841810.244147,68.22,80.71
1610841842.0841818,68.22,80.6
1610841873.8441145,68.22,80.49
1610841905.6039786,68.22,80.49
1610841937.3641784,68.34,80.26
1610841969.1241837,68.34,80.15
1610842000.8841114,68.34,80.04
1610842032.644184,68.34,79.92
1610842064.4041593,68.34,79.81
1610842096.1641774,68.34,79.59
1610842127.9240713,68.34,79.59
1610842159.6841679,68.34,79.47
1610842191.444173,68.34,79.59
1610842223.2041178,68.34,79.7
1610842254.9641905,68.34,79.81
1610842286.7241638,68.34,79.92
1610842318.4841533,68.34,80.04
1610842350.2441645,68.45,80.26
1610842382.0041869,68.34,80.38
1610842413.764175,68.45,80.6
1610842445.5239668,68.34,80.71
1610842477.2841563,68.34,80.94
1610842509.0441618,68.34,81.05
1610842540.804152,68.34,81.05
1610842572.5641644,68.34,81.05
1610842604.3241587,68.34,81.05
1610842636.0841641,68.34,80.94
1610842667.8441207,68.34,80.83
1610842699.604161,68.34,80.71
1610842731.3641632,68.34,80.49
1610842763.1241703,68.34,80.38
1610842794.884179,68.34,80.26
1610842826.644153,68.34,80.04
1610842858.4041753,68.34,79.92
1610842890.1641574,68.34,79.81
1610842921.9241629,68.34,79.81
1610842953.6841516,68.34,79.81
1610842985.4441617,68.34,79.92
1610843017.204128,68.34,80.04
1610843048.964157,68.34,80.15
1610843080.7241154,68.34,80.38
1610843112.4841874,68.34,80.49
1610843144.2441814,68.22,80.6
1610843176.0041742,68.22,80.83
1610843207.7639701,68.22,80.94
1610843239.5241559,68.22,81.16
1610843271.2838576,68.22,81.28
1610843303.0441644,68.22,81.28
1610843334.804116,68.11,81.28
1610843366.5641596,68.11,81.16
1610843398.324331,68.22,81.05
1610843430.0841742,68.11,80.94
1610843461.8439717,68.11,80.83
1610843493.6041331,68.11,80.6
1610843525.3641498,68.11,80.49
1610843557.1239676,68.11,80.38
1610843588.8841627,68.11,80.15
1610843620.6442325,68.11,80.04
1610843652.4041688,68.11,79.92
1610843684.1641598,68.11,79.92
1610843716.0041254,68.11,79.92
1610843747.7641695,68.11,80.04
1610843779.5241656,68.11,80.15
1610843811.2841125,68.11,80.26
1610843843.0441628,68.11,80.49
1610843874.8041553,68.11,80.6
1610843906.5641727,68.11,80.83
1610843938.3241742,68.11,80.94
1610843970.0841808,68.11,81.05
1610844001.8441725,68.11,81.28
1610844033.6039655,68.11,81.28
1610844065.3641546,68.11,81.39
1610844097.124164,68.11,81.28
1610844128.8841696,68.11,81.28
1610844160.64412,68.11,81.16
1610844192.4041772,68.11,81.05
1610844224.1641219,68.11,80.83
1610844255.9241748,68.11,80.71
1610844287.684161,68.11,80.49
1610844319.4439695,68.11,80.38
1610844351.2041733,68.11,80.26
1610844382.9641595,68.0,80.15
1610844414.7241793,68.11,80.04
1610844446.4841766,68.0,80.04
1610844478.244181,68.0,80.04
1610844510.0041735,68.0,80.15
1610844541.7641664,68.0,80.26
1610844573.5243268,68.0,80.38
1610844605.2841675,68.0,80.6
1610844637.04396,68.0,80.71
1610844668.8041718,68.0,80.83
1610844700.5641522,68.0,81.05
1610844732.324186,68.0,81.16
1610844764.08417,68.0,81.28
1610844795.844166,68.0,81.39
1610844827.6041555,68.0,81.39
1610844859.363964,68.0,81.39
1610844891.1241553,68.0,81.28
1610844922.8841166,67.89,81.16
1610844954.6439843,67.89,81.05
1610844986.4039578,67.89,80.94
1610845018.1641817,67.89,80.71
1610845049.9241483,67.89,80.6
1610845081.684175,67.89,80.38
1610845113.4441469,67.89,80.26
1610845145.2041595,67.89,80.15
1610845176.964165,67.89,80.04
1610845208.7241836,67.89,80.04
1610845240.484166,67.89,80.15
1610845272.2439666,67.89,80.26
1610845304.0041504,67.89,80.38
1610845335.7641568,67.89,80.49
1610845367.5242188,67.89,80.71
1610845399.284401,67.89,80.83
1610845431.044181,67.78,80.94
1610845462.80415,67.89,81.16
1610845494.5641701,67.89,81.28
1610845526.3241293,67.89,81.39
1610845558.0841727,67.89,81.5
1610845589.924164,67.89,81.5
1610845621.6843104,67.89,81.39
1610845653.4441667,67.89,81.39
1610845685.204182,67.89,81.28
1610845716.9641345,67.89,81.05
1610845748.7241743,67.89,80.94
1610845780.484196,67.89,80.83
1610845812.244156,67.89,80.6
1610845844.0041673,67.89,80.49
1610845875.7637746,67.89,80.38
1610845907.5242085,67.89,80.26
1610845939.284168,68.0,80.15
1610845971.0441802,68.0,80.26
1610846002.8041866,68.0,80.26
1610846034.5641446,68.0,80.38
1610846066.324191,68.0,80.6
1610846098.084125,68.0,80.71
1610846129.8441586,68.0,80.83
1610846161.6041641,68.0,81.05
1610846193.3639665,68.0,81.16
1610846225.1241663,68.0,81.39
1610846256.884129,68.0,81.5
1610846288.6439803,68.0,81.61
1610846320.4039693,68.0,81.72
1610846352.164184,68.0,81.72
1610846383.9239614,68.0,81.61
1610846415.684154,68.0,81.5
1610846447.4440353,68.0,81.39
1610846479.2041562,68.0,81.28
1610846510.963968,68.0,81.05
1610846542.724153,68.0,80.94
1610846574.484174,68.0,80.83
1610846606.2441773,68.0,80.71
1610846638.0041673,68.0,80.49
1610846669.7641656,68.0,80.38
1610846701.5241835,68.0,80.38
1610846733.284177,68.0,80.38
1610846765.0441732,68.0,80.49
1610846796.8039644,68.0,80.6
1610846828.5641716,68.0,80.71
1610846860.323965,68.0,80.83
1610846892.0841532,68.0,80.94
1610846923.8441224,68.0,81.16
1610846955.6041262,68.0,81.28
1610846987.364181,68.0,81.5
1610847019.1241276,68.0,81.61
1610847050.884117,68.0,81.72
1610847082.6441805,68.0,81.72
1610847114.4041753,68.0,81.72
1610847146.1638522,68.0,81.72
1610847177.9241822,68.0,81.61
1610847209.68397,68.0,81.5
1610847241.4441354,68.0,81.28
1610847273.2039697,68.0,81.16
1610847304.9641895,68.0,81.05
1610847336.7239723,68.0,80.83
1610847368.4841335,68.0,80.71
1610847400.2441673,68.0,80.6
1610847432.004165,68.0,80.49
1610847463.844183,68.0,80.49
1610847495.603969,68.11,80.49
1610847527.3642294,68.11,80.49
1610847559.1239643,68.11,80.6
1610847590.8841166,68.11,80.71
1610847622.6439648,68.11,80.94
1610847654.404156,68.11,81.05
1610847686.1641572,68.11,81.16
1610847717.9241667,68.11,81.39
1610847749.6840465,68.11,81.61
1610847781.4441316,68.11,81.72
1610847813.2041194,68.11,81.72
1610847844.9641721,68.22,81.72
1610847876.7241583,68.22,81.72
1610847908.4841728,68.22,81.61
1610847940.2441685,68.22,81.5
1610847972.00397,68.22,81.39
1610848003.7641647,68.22,81.28
1610848035.523968,68.22,81.05
1610848067.2840269,68.22,80.94
1610848099.0438545,68.22,80.83
1610848130.8041742,68.22,80.71
1610848162.564108,68.22,80.6
1610848194.324157,68.22,80.49
1610848226.0841658,68.22,80.49
1610848257.8441272,68.22,80.49
1610848289.6041527,68.22,80.6
1610848321.364133,68.22,80.71
1610848353.1241767,68.22,80.83
1610848384.8838623,68.22,80.94
1610848416.644115,68.22,81.16
1610848448.4041684,68.22,81.28
1610848480.1641245,68.22,81.5
1610848511.924124,68.22,81.61
1610848543.6841803,68.22,81.72
1610848575.4443374,68.22,81.84
1610848607.2042186,68.22,81.84
1610848638.9641533,68.22,81.84
1610848670.7241685,68.34,81.72
1610848702.483964,68.34,81.61
1610848734.244166,68.34,81.5
1610848766.004167,68.34,81.39
1610848797.7641706,68.22,81.28
1610848829.5241518,68.22,81.05
1610848861.2840033,68.34,80.94
1610848893.0441642,68.22,80.83
1610848924.8039765,68.22,80.71
1610848956.5641575,68.22,80.6
1610848988.3241236,68.22,80.6
1610849020.083979,68.22,80.6
1610849051.84412,68.34,80.71
1610849083.6041217,68.34,80.83
1610849115.3641548,68.22,80.94
1610849147.1242337,68.22,81.05
1610849178.884177,68.22,81.28
1610849210.643973,68.22,81.39
1610849242.4041145,68.22,81.61
1610849274.1639762,68.22,81.72
1610849305.9241662,68.22,81.84
1610849337.7639754,68.22,81.95
1610849369.5241528,68.22,81.95
1610849401.2841656,68.22,81.95
1610849433.044171,68.22,81.84
1610849464.8041654,68.22,81.72
1610849496.5641625,68.34,81.61
1610849528.3241773,68.22,81.5
1610849560.0841568,68.34,81.28
1610849591.8441584,68.34,81.16
1610849623.603971,68.34,81.05
1610849655.36417,68.34,80.83
1610849687.1242135,68.34,80.71
1610849718.8841577,68.34,80.71
1610849750.64433,68.34,80.71
1610849782.404158,68.34,80.71
1610849814.16415,68.34,80.83
1610849845.9241912,68.34,80.94
1610849877.6841218,68.45,81.05
1610849909.4441721,68.45,81.16
1610849941.2043004,68.45,81.39
1610849972.963968,68.45,81.5
1610850004.7241666,68.45,81.61
1610850036.4841223,68.45,81.72
1610850068.2441754,68.45,81.95
1610850100.0041435,68.45,82.06
1610850131.7641687,68.45,82.06
1610850163.5241444,68.45,81.95
1610850195.284161,68.45,81.84
1610850227.044232,68.45,81.72
1610850258.8039742,68.45,81.61
1610850290.5641756,68.45,81.39
1610850322.3239663,68.45,81.28
1610850354.0841732,68.45,81.05
1610850385.844157,68.45,80.94
1610850417.6041753,68.45,80.83
1610850449.3639631,68.45,80.71
1610850481.1241224,68.45,80.6
1610850512.884147,68.45,80.6
1610850544.6441662,68.45,80.71
1610850576.4043267,68.45,80.71
1610850608.1641624,68.45,80.83
1610850639.924148,68.45,81.05
1610850671.6841516,68.45,81.16
1610850703.4441638,68.45,81.28
1610850735.2041826,68.45,81.39
1610850766.9642522,68.45,81.61
1610850798.7239726,68.45,81.72
1610850830.4841614,68.45,81.84
1610850862.2439754,68.45,81.95
1610850894.003968,68.45,81.95
1610850925.7641575,68.45,81.84
1610850957.5241632,68.34,81.84
1610850989.2841542,68.34,81.72
1610851021.0441515,68.34,81.61
1610851052.8041477,68.34,81.39
1610851084.5641918,68.34,81.28
1610851116.32415,68.34,81.16
1610851148.0841784,68.34,80.94
1610851179.8441691,68.34,80.71
1610851211.6841667,68.34,80.6
1610851243.4441547,68.34,80.6
1610851275.2041662,68.34,80.6
1610851306.9642305,68.34,80.6
1610851338.724152,68.34,80.71
1610851370.4841552,68.34,80.83
1610851402.244159,68.34,80.94
1610851434.0041716,68.34,81.16
1610851465.763968,68.34,81.28
1610851497.5239782,68.34,81.39
1610851529.2841718,68.45,81.5
1610851561.0439699,68.34,81.72
1610851592.8041546,68.34,81.84
1610851624.5639703,68.45,81.95
1610851656.3241553,68.45,82.06
1610851688.08416,68.45,82.06
1610851719.8441582,68.45,81.95
1610851751.6041713,68.45,81.95
1610851783.3641634,68.45,81.72
1610851815.1239672,68.45,81.61
1610851846.8842335,68.45,81.5
1610851878.644161,68.45,81.39
1610851910.4039662,68.45,81.16
1610851942.1641767,68.45,81.05
1610851973.9239705,68.45,80.94
1610852005.684123,68.45,80.83
1610852037.444195,68.56,80.83
1610852069.2041187,68.45,80.83
1610852100.9641554,68.45,80.83
1610852132.723971,68.56,80.94
1610852164.4838755,68.45,81.05
1610852196.2441092,68.45,81.16
1610852228.0041618,68.56,81.28
1610852259.7641623,68.45,81.5
1610852291.5241532,68.56,81.61
1610852323.2841587,68.45,81.72
1610852355.0441718,68.56,81.95
1610852386.804232,68.45,82.06
1610852418.5641606,68.56,82.17
1610852450.324164,68.45,82.17
1610852482.0841541,68.45,82.06
1610852513.8441534,68.45,82.06
1610852545.6041913,68.45,81.95
1610852577.3641717,68.45,81.84
1610852609.1241627,68.56,81.61
1610852640.8841548,68.45,81.5
1610852672.644167,68.45,81.39
1610852704.4041843,68.45,81.16
1610852736.1641798,68.45,81.05
1610852767.9243395,68.45,80.94
1610852799.6841521,68.45,80.94
1610852831.4441633,68.34,80.83
1610852863.2041218,68.34,80.94
1610852894.9641201,68.34,80.94
1610852926.7242227,68.34,81.05
1610852958.4841635,68.34,81.16
1610852990.2441583,68.22,81.39
1610853022.0041146,68.22,81.5
1610853053.7641563,68.22,81.61
1610853085.6041667,68.22,81.72
1610853117.3641753,68.22,81.72
1610853149.124125,68.22,81.84
1610853180.8841808,68.22,81.95
1610853212.643979,68.22,81.95
1610853244.4041607,68.22,81.95
1610853276.1639683,68.11,81.84
1610853307.9241369,68.11,81.72
1610853339.6841705,68.22,81.61
1610853371.4440513,68.11,81.5
1610853403.2041504,68.11,81.39
1610853434.9642031,68.11,81.28
1610853466.724252,68.11,81.05
1610853498.4841695,68.11,80.94
1610853530.2441862,68.11,80.83
1610853562.0039613,68.11,80.71
1610853593.7641764,68.11,80.6
1610853625.5239663,68.11,80.6
1610853657.284163,68.0,80.71
1610853689.0439878,68.11,80.83
1610853720.804157,68.0,80.94
1610853752.5641692,68.0,81.05
1610853784.3241653,68.0,81.16
1610853816.0841815,68.0,81.28
1610853847.8441606,68.0,81.5
1610853879.6041234,68.0,81.61
1610853911.3639703,68.0,81.72
1610853943.1241302,68.0,81.84
1610853974.8839812,68.0,82.06
1610854006.6442308,68.0,82.17
1610854038.403965,68.0,82.29
1610854070.1641645,68.0,82.29
1610854101.9241529,68.0,82.29
1610854133.6841629,67.89,82.17
1610854165.444145,68.0,82.06
1610854197.2041168,68.0,81.95
1610854228.9641466,68.0,81.72
1610854260.7241616,68.0,81.61
1610854292.4839587,68.0,81.5
1610854324.2439718,67.89,81.28
1610854356.0041654,67.89,81.16
1610854387.7641714,67.89,81.05
1610854419.5241497,68.0,80.94
1610854451.2841694,67.89,80.94
1610854483.0441527,67.89,80.94
1610854514.8041794,67.89,81.05
1610854546.56416,67.89,81.05
1610854578.3241932,67.89,81.28
1610854610.0841844,67.89,81.39
1610854641.8440034,67.89,81.5
1610854673.604171,67.89,81.61
1610854705.3641624,67.89,81.72
1610854737.1239688,67.89,81.84
1610854768.8841705,67.89,82.06
1610854800.6439779,67.89,82.17
1610854832.4041576,67.89,82.29
1610854864.1643412,67.78,82.4
1610854895.924195,67.78,82.4
1610854927.684197,67.78,82.4
1610854959.524176,67.78,82.29
1610854991.2841632,67.78,82.17
1610855023.0441675,67.78,81.95
1610855054.8041627,67.78,81.84
1610855086.5639677,67.78,81.72
1610855118.3241656,67.78,81.5
1610855150.0839734,67.78,81.39
1610855181.8441644,67.78,81.16
1610855213.6039696,67.78,81.05
1610855245.3640547,67.78,81.05
1610855277.12397,67.78,81.05
1610855308.8841617,67.78,81.05
1610855340.6442742,67.78,81.05
1610855372.404159,67.78,81.16
1610855404.164124,67.78,81.28
1610855435.924195,67.78,81.39
1610855467.68397,67.78,81.61
1610855499.443968,67.78,81.72
1610855531.204178,67.78,81.84
1610855562.963971,67.78,81.95
1610855594.7241685,67.78,82.06
1610855626.4839745,67.78,82.29
1610855658.244123,67.78,82.4
1610855690.0041564,67.78,82.4
1610855721.7641582,67.78,82.4
1610855753.5241752,67.78,82.4
1610855785.2841582,67.78,82.29
1610855817.0441577,67.78,82.17
1610855848.8041642,67.78,82.06
1610855880.5638595,67.78,81.84
1610855912.3241675,67.78,81.72
1610855944.0841732,67.78,81.61
1610855975.844191,67.78,81.39
1610856007.6041243,67.78,81.28
1610856039.3639712,67.78,81.05
1610856071.1241524,67.78,81.05
1610856102.8841565,67.78,81.05
1610856134.6441686,67.78,81.05
1610856166.4041483,67.66,81.16
1610856198.1638575,67.78,81.28
1610856229.9241488,67.66,81.39
1610856261.6841638,67.78,81.5
1610856293.4441602,67.78,81.61
1610856325.2039733,67.78,81.72
1610856356.9641798,67.66,81.84
1610856388.7239652,67.66,82.06
1610856420.4841616,67.66,82.17
1610856452.244163,67.78,82.29
1610856484.0041535,67.66,82.4
1610856515.7639768,67.66,82.51
1610856547.524169,67.66,82.51
1610856579.2841725,67.66,82.51
1610856611.0441642,67.66,82.29
1610856642.8041482,67.66,82.17
1610856674.564159,67.66,81.95
1610856706.3241537,67.66,81.84
1610856738.0843322,67.66,81.61
1610856769.8441741,67.66,81.5
1610856801.603964,67.66,81.39
1610856833.444131,67.66,81.16
1610856865.2041733,67.66,81.05
1610856896.9641185,67.66,80.94
1610856928.7241685,67.66,80.94
1610856960.4841752,67.66,81.05
1610856992.2441618,67.55,81.05
1610857024.0042038,67.55,81.16
1610857055.7641685,67.55,81.28
1610857087.5241363,67.55,81.5
1610857119.2839947,67.55,81.61
1610857151.0439818,67.55,81.72
1610857182.804164,67.55,81.84
1610857214.5639718,67.55,82.06
1610857246.324164,67.55,82.17
1610857278.083973,67.55,82.29
1610857309.8441596,67.55,82.4
1610857341.6039634,67.55,82.4
1610857373.3641875,67.55,82.4
1610857405.1241884,67.55,82.4
1610857436.8839774,67.55,82.29
1610857468.6441133,67.55,82.17
1610857500.403971,67.55,82.06
1610857532.1641684,67.55,81.95
1610857563.9241855,67.55,81.72
1610857595.6841705,67.66,81.61
1610857627.4439688,67.55,81.39
1610857659.2041519,67.66,81.28
1610857690.9641576,67.66,81.16
1610857722.7241478,67.66,81.05
1610857754.4843347,67.55,81.05
1610857786.2441602,67.55,81.05
1610857818.0041616,67.55,81.16
1610857849.764126,67.66,81.39
1610857881.524151,67.66,81.5
1610857913.2841632,67.66,81.61
1610857945.0441685,67.66,81.72
1610857976.8039677,67.55,81.84
1610858008.5641723,67.55,81.95
1610858040.3241603,67.66,82.06
1610858072.0839777,67.55,82.17
1610858103.8441732,67.55,82.29
1610858135.6041815,67.55,82.4
1610858167.3641486,67.55,82.51
1610858199.1241338,67.55,82.62
1610858230.8841465,67.55,82.74
1610858262.6441891,67.55,82.62
1610858294.4041772,67.55,82.51
1610858326.1641598,67.55,82.4
1610858357.92418,67.55,82.29
1610858389.683986,67.55,82.17
1610858421.4441547,67.55,81.95
1610858453.204156,67.55,81.84
1610858484.9641201,67.55,81.61
1610858516.724158,67.55,81.5
1610858548.4841554,67.55,81.39
1610858580.2441738,67.55,81.28
1610858612.0041199,67.55,81.28
1610858643.7639685,67.55,81.28
1610858675.5241876,67.55,81.39
1610858707.3641863,67.55,81.39
1610858739.1241543,67.55,81.61
1610858770.8841653,67.55,81.72
1610858802.6439674,67.55,81.84
1610858834.4041677,67.55,81.95
1610858866.1639771,67.55,82.06
1610858897.9241683,67.44,82.17
1610858929.6841743,67.55,82.29
1610858961.4441607,67.55,82.4
1610858993.2040648,67.44,82.62
1610859024.964126,67.44,82.62
1610859056.7241564,67.44,82.74
1610859088.4841568,67.44,82.74
1610859120.2443333,67.44,82.62
1610859152.003964,67.44,82.51
1610859183.7641978,67.44,82.4
1610859215.5241866,67.44,82.29
1610859247.2841763,67.44,82.06
1610859279.0441165,67.44,81.95
1610859310.8038607,67.44,81.72
1610859342.5638447,67.44,81.61
1610859374.3241763,67.44,81.39
1610859406.0841684,67.44,81.28
1610859437.8441691,67.44,81.28
1610859469.6041644,67.44,81.28
1610859501.3639705,67.44,81.28
1610859533.1241732,67.44,81.39
1610859564.8841689,67.44,81.5
1610859596.6441607,67.44,81.5
1610859628.403965,67.44,81.72
1610859660.1641772,67.55,81.84
1610859691.9241126,67.55,81.95
1610859723.6841626,67.55,82.06
1610859755.4441743,67.55,82.17
1610859787.2041626,67.55,82.4
1610859818.9641516,67.55,82.51
1610859850.7241666,67.55,82.62
1610859882.4841545,67.55,82.62
1610859914.243999,67.55,82.62
1610859946.004335,67.55,82.62
